code_module,code_presentation,gender,region,num_of_prev_attempts,studied_credits,disability,date_registration,date_unregistration,sum_click,average_score,final_result
2,2,1,0,0,60,0,-201.0,0.0,2235.0,64.33333333333333,1
2,2,0,6,0,120,0,-190.0,143.0,710.0,43.916666666666664,0
2,2,1,6,0,90,1,-79.0,171.0,3948.0,53.40909090909091,0
2,2,1,5,0,60,0,-109.0,0.0,2734.0,76.1,1
2,2,1,3,0,30,1,-109.0,0.0,1293.0,45.888888888888886,1
2,2,1,1,0,60,0,-34.0,0.0,993.0,77.5,1
2,2,0,0,0,60,0,-29.0,109.0,691.0,61.5625,0
2,2,0,7,0,60,0,-68.0,18.0,3250.0,63.888888888888886,0
2,2,1,1,0,60,0,-176.0,34.0,35.0,0.0,0
2,2,0,9,0,90,0,-106.0,-26.0,0.0,0.0,0
2,2,1,6,0,30,0,-41.0,0.0,765.0,71.8,1
2,2,1,7,0,60,0,-46.0,195.0,516.0,57.90909090909091,0
2,2,0,6,0,30,0,-234.0,-88.0,0.0,0.0,0
2,2,1,4,0,30,0,-109.0,0.0,4525.0,76.33333333333333,1
2,2,1,2,0,90,0,-88.0,19.0,1305.0,42.8,0
2,2,0,8,0,30,1,-23.0,0.0,715.0,84.6,1
2,2,1,11,0,150,0,-73.0,0.0,4949.0,58.0,1
2,2,1,6,0,60,0,-124.0,20.0,1148.0,82.66666666666667,0
2,2,0,5,0,30,0,-27.0,0.0,728.0,79.55555555555556,1
2,2,0,10,0,60,0,-148.0,-148.0,0.0,0.0,0
2,2,1,10,0,60,0,-17.0,10.0,2666.0,75.0,0
2,2,1,6,0,120,0,-311.0,150.0,437.0,80.0,0
2,2,1,0,0,150,0,-26.0,12.0,3356.0,69.25,0
2,2,1,8,0,30,0,-80.0,0.0,2136.0,57.666666666666664,1
2,2,1,5,0,40,0,-117.0,0.0,2039.0,89.33333333333333,1
2,2,1,3,0,60,0,-23.0,0.0,3790.0,71.38461538461539,1
2,2,0,8,0,60,0,-71.0,-52.0,0.0,0.0,0
2,2,1,3,0,60,0,-110.0,0.0,0.0,0.0,0
2,2,1,1,0,60,0,-12.0,74.0,151.0,48.0,0
2,2,1,3,0,60,0,-51.0,182.0,720.0,54.8,0
2,2,1,11,0,30,0,-26.0,132.0,4647.0,80.94117647058823,0
2,2,1,1,0,90,1,-54.0,-40.0,0.0,0.0,0
2,2,1,2,0,30,0,-24.0,0.0,3318.0,78.6,1
2,2,1,8,0,60,0,-241.0,0.0,5424.0,76.91304347826087,1
2,2,1,10,0,60,0,-134.0,122.0,444.0,49.0,0
2,2,1,6,0,90,0,-135.0,25.0,2047.0,58.214285714285715,0
2,2,1,1,0,60,0,-29.0,0.0,4888.0,77.6923076923077,1
2,2,1,11,0,90,0,-187.0,-155.0,0.0,0.0,0
2,2,1,0,0,30,0,-15.0,20.0,134.0,0.0,0
2,2,1,0,0,60,0,-72.0,0.0,5498.0,87.53846153846153,1
2,2,1,1,0,235,0,-186.0,160.0,947.0,49.666666666666664,0
2,2,1,6,0,90,0,-137.0,118.0,5938.0,64.875,0
2,2,1,7,0,60,0,-22.0,0.0,3868.0,73.61538461538461,1
2,2,0,12,0,90,0,-87.0,0.0,239.0,23.0,0
2,2,1,11,0,120,0,-29.0,16.0,83.0,0.0,0
2,2,1,1,0,90,0,-166.0,0.0,5494.0,78.14285714285714,1
2,2,1,8,0,70,0,-17.0,49.0,41.0,0.0,0
2,2,1,6,0,150,0,-107.0,38.0,1288.0,77.58333333333333,0
2,2,0,0,0,150,0,-24.0,0.0,473.0,69.4,1
2,2,1,12,0,60,0,-29.0,0.0,4396.0,71.55555555555556,1
2,2,0,12,0,240,1,-41.0,132.0,463.0,59.0,0
2,2,1,9,0,30,0,-29.0,0.0,1375.0,83.44444444444444,1
2,2,1,3,0,60,0,-106.0,-81.0,0.0,0.0,0
2,2,1,0,0,60,0,-52.0,45.0,827.0,72.33333333333333,0
2,2,1,12,0,90,1,-222.0,145.0,834.0,57.888888888888886,0
2,2,1,5,0,60,0,-166.0,46.0,537.0,46.0,0
2,2,0,9,0,90,1,-65.0,103.0,318.0,72.66666666666667,0
2,2,1,3,0,60,0,-101.0,172.0,1614.0,60.666666666666664,0
2,2,0,0,0,60,0,-310.0,-24.0,0.0,0.0,0
2,2,1,5,0,90,0,-17.0,0.0,7655.0,70.52631578947368,1
2,2,1,6,0,90,1,-135.0,-23.0,0.0,0.0,0
2,2,0,3,0,120,0,-26.0,-23.0,4782.0,74.58333333333333,0
2,2,1,7,0,60,0,-152.0,-53.0,0.0,0.0,0
2,2,1,10,0,60,0,-305.0,226.0,10301.0,96.75,0
2,2,0,12,0,120,0,-185.0,0.0,635.0,54.90909090909091,1
2,2,1,1,0,150,0,-187.0,0.0,469.0,49.0,0
2,2,1,2,0,30,0,-34.0,97.0,569.0,72.0,0
2,2,1,5,0,30,0,-29.0,0.0,9642.0,60.473684210526315,1
2,2,1,3,0,60,0,-22.0,0.0,898.0,92.71428571428571,1
2,2,1,3,0,60,0,-17.0,0.0,12938.0,77.54545454545455,1
2,2,1,12,0,160,0,-29.0,0.0,2542.0,80.34782608695652,1
2,2,1,12,0,150,0,-68.0,0.0,894.0,59.625,1
2,2,1,7,0,60,1,-29.0,22.0,476.0,81.66666666666667,0
2,2,1,3,0,60,0,-177.0,30.0,2842.0,84.8,0
2,2,0,10,0,30,0,-87.0,0.0,3609.0,40.666666666666664,1
2,2,1,3,0,60,0,-52.0,7.0,0.0,0.0,0
2,2,1,1,0,60,1,-85.0,164.0,659.0,24.4,0
2,2,1,1,0,30,0,-22.0,0.0,1225.0,85.22222222222223,1
2,2,0,8,0,30,0,-123.0,0.0,17503.0,89.21739130434783,1
2,2,1,8,0,180,1,-24.0,0.0,293.0,47.75,1
2,2,1,1,0,60,1,-201.0,108.0,293.0,32.0,0
2,2,1,5,0,120,0,-151.0,149.0,1077.0,58.0,0
2,2,1,9,0,30,0,-106.0,0.0,3094.0,63.44444444444444,1
2,2,1,0,0,60,0,-93.0,13.0,2367.0,91.75,0
2,2,1,11,0,120,0,-79.0,-40.0,0.0,0.0,0
2,2,1,6,0,90,0,-151.0,-91.0,2700.0,67.0,0
2,2,1,11,0,60,0,-66.0,126.0,273.0,52.0,0
2,2,1,8,0,120,0,-16.0,0.0,1199.0,67.66666666666667,1
2,2,0,6,0,60,0,-24.0,-17.0,0.0,0.0,0
2,2,1,2,0,60,0,-90.0,208.0,280.0,62.5,0
2,2,1,9,0,30,0,-25.0,0.0,2432.0,87.11111111111111,1
2,2,0,8,0,120,1,-29.0,54.0,169.0,0.0,0
2,2,1,1,0,60,0,-36.0,171.0,261.0,7.0,0
2,2,1,4,0,30,0,-101.0,0.0,1527.0,80.44444444444444,1
2,2,1,5,0,90,0,-225.0,-57.0,95.0,0.0,0
2,2,0,12,0,30,0,-22.0,129.0,695.0,84.0,0
2,2,1,4,0,60,0,-129.0,110.0,0.0,0.0,0
2,2,0,9,0,150,0,-264.0,108.0,2026.0,54.27272727272727,0
2,2,1,4,0,60,0,-164.0,0.0,12837.0,77.53846153846153,1
2,2,1,1,0,30,0,-116.0,20.0,48.0,0.0,0
2,2,1,11,0,60,0,-99.0,80.0,558.0,81.66666666666667,0
2,2,0,1,0,135,0,-34.0,50.0,1378.0,73.0,0
2,2,1,6,0,210,0,-62.0,0.0,342.0,59.44444444444444,1
2,2,1,12,0,30,0,-17.0,178.0,9884.0,27.75,0
2,2,1,10,0,150,0,-143.0,-96.0,2022.0,63.5,0
2,2,1,1,0,120,0,-93.0,-74.0,0.0,0.0,0
2,2,1,0,0,60,0,-57.0,0.0,1737.0,68.0,1
2,2,1,6,0,30,0,-34.0,0.0,5296.0,81.33333333333333,1
2,2,1,5,0,120,0,-130.0,-58.0,0.0,0.0,0
2,2,1,6,0,120,0,-134.0,-120.0,1675.0,89.5,0
2,2,0,3,0,30,0,-29.0,0.0,4993.0,87.42857142857143,1
2,2,0,4,0,60,0,-87.0,166.0,2118.0,77.4,0
2,2,1,6,0,90,0,-218.0,0.0,959.0,91.28571428571429,1
2,2,0,6,0,90,0,-218.0,0.0,11468.0,68.8695652173913,1
2,2,1,1,0,90,0,-157.0,-142.0,0.0,0.0,0
2,2,1,11,0,30,0,-142.0,223.0,219.0,0.0,0
2,2,1,5,0,60,0,-128.0,139.0,1927.0,49.125,0
2,2,1,3,0,90,0,-29.0,12.0,1221.0,49.25,0
2,2,0,10,0,120,0,-24.0,0.0,730.0,71.71428571428571,1
2,2,1,11,0,60,0,-22.0,124.0,4988.0,78.1,0
2,2,1,9,0,90,0,-34.0,0.0,4648.0,80.0,1
2,2,0,9,0,60,1,-34.0,-16.0,6.0,0.0,0
2,2,1,9,0,60,0,-47.0,-19.0,0.0,0.0,0
2,2,1,0,0,90,1,-264.0,35.0,2613.0,84.125,0
2,2,0,0,0,70,0,-24.0,106.0,1522.0,64.5,0
2,2,0,9,0,60,0,-135.0,180.0,1648.0,67.58333333333333,0
2,2,0,12,0,60,1,-22.0,0.0,913.0,78.33333333333333,1
2,2,0,7,0,90,1,-235.0,19.0,809.0,79.0,0
2,2,1,8,0,30,0,-29.0,136.0,39.0,0.0,0
2,2,0,3,0,145,0,-73.0,0.0,1201.0,64.75,1
2,2,0,8,0,60,0,-25.0,0.0,1039.0,75.33333333333333,1
2,2,1,5,0,90,0,-72.0,12.0,2211.0,78.91666666666667,0
2,2,0,7,0,90,0,-53.0,0.0,2699.0,79.77777777777777,1
2,2,1,6,0,60,0,-157.0,180.0,6.0,0.0,0
2,2,1,4,0,30,0,-151.0,0.0,2574.0,59.5,1
2,2,0,8,0,135,0,-122.0,28.0,2188.0,64.8,0
2,2,0,7,0,120,0,-67.0,0.0,0.0,0.0,0
2,2,1,9,0,60,0,-200.0,-26.0,0.0,0.0,0
2,2,1,5,0,60,0,-204.0,69.0,455.0,66.0,0
2,2,1,6,0,60,0,-226.0,-169.0,8551.0,71.78571428571429,0
2,2,1,0,0,60,1,-54.0,0.0,54.0,0.0,0
2,2,1,3,0,150,0,-191.0,0.0,608.0,58.75,1
2,2,0,3,0,30,0,-304.0,0.0,403.0,65.875,1
2,2,1,7,0,60,0,-96.0,31.0,357.0,77.0,0
2,2,0,12,0,90,0,-46.0,12.0,2.0,0.0,0
2,2,1,5,0,90,0,-45.0,0.0,133.0,0.0,0
2,2,1,9,0,90,0,-127.0,30.0,280.0,10.0,0
2,2,1,11,0,60,0,-157.0,0.0,5460.0,82.53846153846153,1
2,2,0,3,0,90,0,-1.0,121.0,3185.0,86.45454545454545,0
2,2,0,6,0,150,1,-128.0,-66.0,0.0,0.0,0
2,2,1,11,0,30,0,-72.0,0.0,562.0,66.0,1
2,2,1,6,0,30,0,-109.0,0.0,1491.0,52.55555555555556,1
2,2,0,6,0,90,0,-185.0,0.0,2409.0,50.0,1
2,2,1,9,0,90,0,-123.0,216.0,722.0,29.333333333333332,0
2,2,1,3,0,90,0,-255.0,-108.0,358.0,57.0,0
2,2,1,3,0,90,0,-92.0,28.0,615.0,76.0,0
2,2,1,0,0,120,0,-222.0,118.0,110.0,33.0,0
2,2,1,5,0,150,0,-108.0,-95.0,2261.0,78.6,0
2,2,0,10,0,60,0,-81.0,0.0,1577.0,50.0,1
2,2,1,0,0,30,0,-29.0,0.0,3863.0,86.6,1
2,2,1,3,0,30,0,-8.0,174.0,558.0,86.8,0
2,2,0,0,0,210,1,-106.0,170.0,276.0,38.0,0
2,2,1,4,0,150,0,-201.0,-47.0,0.0,0.0,0
2,2,1,8,0,60,1,-304.0,-26.0,1111.0,76.23076923076923,0
2,2,1,7,0,30,0,-34.0,39.0,0.0,0.0,0
2,2,0,0,0,30,0,-29.0,0.0,1270.0,67.4,1
2,2,1,3,0,30,0,-234.0,0.0,1503.0,79.875,1
2,2,0,5,0,90,1,0.0,-61.0,1114.0,62.333333333333336,0
2,2,1,12,0,150,1,-61.0,12.0,175.0,0.0,0
2,2,1,2,0,80,0,-114.0,0.0,951.0,90.875,1
2,2,1,8,0,90,0,-183.0,4.0,1045.0,46.75,0
2,2,0,8,0,120,0,-22.0,0.0,9070.0,85.85714285714286,1
2,2,1,8,0,60,0,-148.0,0.0,321.0,57.0,0
2,2,1,3,0,90,0,-194.0,-9.0,2136.0,78.5,0
2,2,1,11,0,270,0,-246.0,-232.0,69.0,0.0,0
2,2,1,10,0,90,0,-17.0,125.0,3.0,0.0,0
2,2,0,0,0,60,0,-22.0,0.0,3251.0,75.92307692307692,1
2,2,1,10,0,60,0,-180.0,0.0,917.0,77.88888888888889,1
2,2,1,1,0,60,0,-29.0,0.0,4739.0,88.9090909090909,1
2,2,0,1,0,90,0,-72.0,-25.0,3422.0,85.0,0
2,2,1,6,0,30,1,-29.0,39.0,223.0,100.0,0
2,2,0,4,0,30,0,-25.0,18.0,74.0,0.0,0
2,2,0,8,0,60,0,-54.0,32.0,287.0,40.0,0
2,2,1,0,0,60,0,-121.0,132.0,7289.0,75.0,0
2,2,1,1,0,30,0,-25.0,68.0,100.0,0.0,0
2,2,1,5,0,30,0,-36.0,66.0,288.0,50.0,0
2,2,0,8,0,30,0,-50.0,0.0,1749.0,78.25,1
2,2,1,12,0,30,0,-47.0,0.0,550.0,77.44444444444444,1
2,2,0,6,0,90,0,-52.0,67.0,4381.0,80.6875,0
2,2,1,8,0,30,0,-17.0,24.0,787.0,30.0,0
2,2,1,7,0,90,0,-108.0,48.0,996.0,44.0,0
2,2,0,6,0,120,0,-17.0,0.0,1137.0,66.6,1
2,2,0,1,0,60,0,-24.0,144.0,1267.0,31.6,0
2,2,1,3,0,60,0,-113.0,0.0,384.0,66.85714285714286,1
2,2,1,9,0,90,1,-124.0,0.0,2529.0,70.5,1
2,2,1,1,0,60,0,-22.0,99.0,731.0,72.5,0
2,2,1,11,0,60,0,-58.0,32.0,174.0,60.0,0
2,2,1,1,0,60,0,-45.0,0.0,649.0,66.85714285714286,1
2,2,1,8,0,60,0,-17.0,-8.0,0.0,0.0,0
2,2,0,3,0,60,1,-10.0,0.0,2055.0,79.625,1
2,2,1,5,0,90,0,-128.0,131.0,293.0,79.66666666666667,0
2,2,1,6,0,30,0,-25.0,0.0,1272.0,72.88888888888889,1
2,2,0,2,0,60,0,-17.0,0.0,787.0,67.2,1
2,2,1,11,0,45,0,-43.0,0.0,428.0,83.11111111111111,1
2,2,1,3,0,90,0,-1.0,227.0,1123.0,51.92307692307692,0
2,2,1,8,0,60,0,-222.0,0.0,460.0,66.0,0
2,2,0,6,0,120,1,-25.0,0.0,3132.0,72.33333333333333,1
2,2,0,12,0,60,0,-262.0,-9.0,0.0,0.0,0
2,2,1,11,0,90,0,-57.0,0.0,1198.0,53.666666666666664,1
2,2,1,0,0,60,0,-17.0,0.0,232.0,74.125,1
2,2,1,0,0,90,0,-16.0,180.0,542.0,64.5,0
2,2,0,0,0,90,0,-269.0,26.0,146.0,10.0,0
2,2,1,9,0,60,0,-96.0,0.0,4600.0,82.53846153846153,1
2,2,1,8,0,90,0,-22.0,-12.0,460.0,50.0,0
2,2,1,5,0,30,0,-110.0,0.0,849.0,60.857142857142854,1
2,2,0,12,0,75,0,-165.0,-54.0,193.0,0.0,0
2,2,1,11,0,180,0,-141.0,46.0,5999.0,63.75,0
2,2,1,8,0,120,0,-25.0,0.0,4471.0,77.1875,1
2,2,1,12,0,60,0,-25.0,20.0,47.0,0.0,0
2,2,0,6,0,60,0,-147.0,-87.0,1284.0,65.11111111111111,0
2,2,0,10,0,170,0,-124.0,-8.0,11.0,0.0,0
2,2,0,3,0,30,1,-165.0,179.0,918.0,48.833333333333336,0
2,2,0,11,0,100,1,-186.0,25.0,7.0,0.0,0
2,2,1,7,0,60,0,-171.0,116.0,2903.0,77.71428571428571,0
2,2,1,1,0,180,0,-29.0,31.0,3570.0,61.38461538461539,0
2,2,1,7,0,120,1,-129.0,-99.0,268.0,0.0,0
2,2,1,4,0,60,0,-29.0,67.0,62.0,0.0,0
2,2,1,5,0,90,0,-164.0,33.0,1922.0,76.76923076923077,0
2,2,1,3,0,70,0,-29.0,75.0,1693.0,66.26666666666667,0
2,2,1,8,0,60,0,-29.0,18.0,5403.0,66.8,0
2,2,1,5,0,120,0,-134.0,-133.0,0.0,0.0,0
2,2,1,5,0,60,0,-46.0,0.0,2365.0,77.0,1
2,2,1,11,0,45,0,-29.0,19.0,191.0,0.0,0
2,2,0,1,0,130,1,-149.0,5.0,1783.0,63.42857142857143,0
2,2,1,2,0,30,0,-54.0,0.0,7413.0,77.625,1
2,2,1,9,0,120,1,-95.0,166.0,371.0,34.5,0
2,2,1,0,0,90,0,-64.0,0.0,946.0,77.4375,1
2,2,1,2,0,30,0,-16.0,112.0,313.0,51.0,0
2,2,1,7,0,60,0,-45.0,21.0,1719.0,86.0,0
2,2,1,1,0,30,0,-24.0,11.0,26.0,0.0,0
2,2,1,10,0,90,0,-61.0,102.0,372.0,52.0,0
2,2,1,11,0,60,0,-68.0,53.0,426.0,57.5,0
2,2,1,12,0,90,0,-95.0,48.0,5611.0,63.266666666666666,0
2,2,1,5,0,30,0,-22.0,0.0,764.0,79.2,1
2,2,1,9,0,60,0,-25.0,0.0,3063.0,73.44444444444444,1
2,2,1,1,0,60,0,-178.0,0.0,4052.0,65.3076923076923,1
2,2,0,3,0,60,0,-25.0,222.0,691.0,58.46153846153846,0
2,2,1,10,0,90,0,-131.0,-8.0,5.0,0.0,0
2,2,1,1,0,60,0,-65.0,0.0,2050.0,75.0,1
2,2,1,4,0,120,0,-134.0,-50.0,0.0,0.0,0
2,2,1,1,0,30,0,-155.0,100.0,1145.0,80.33333333333333,0
2,2,1,11,0,60,0,-303.0,-262.0,777.0,37.0,0
2,2,1,1,0,30,0,-120.0,35.0,67.0,50.0,0
2,2,0,12,0,90,0,-85.0,0.0,2909.0,80.55555555555556,1
2,2,0,10,0,60,1,-186.0,18.0,117.0,0.0,0
2,2,0,8,0,30,0,-34.0,0.0,3324.0,86.85714285714286,1
2,2,1,9,0,60,0,-24.0,-1.0,214.0,30.0,0
2,2,0,5,0,60,0,-17.0,187.0,270.0,67.0,0
2,2,1,12,0,90,0,-277.0,-141.0,0.0,0.0,0
2,2,0,6,0,60,1,-220.0,152.0,1676.0,57.0,0
2,2,1,5,0,45,0,-8.0,156.0,788.0,76.4,0
2,2,1,12,0,150,1,-132.0,26.0,609.0,21.5,0
2,2,1,8,0,30,0,-34.0,0.0,1316.0,75.66666666666667,1
2,2,0,3,0,90,0,-17.0,12.0,188.0,70.0,0
2,2,1,0,0,60,0,-264.0,0.0,2375.0,76.0,1
2,2,0,5,0,120,0,-199.0,45.0,3091.0,78.42857142857143,0
2,2,1,11,0,60,0,-24.0,46.0,218.0,62.0,0
2,2,1,7,0,90,0,-82.0,0.0,529.0,76.8,1
2,2,0,10,0,60,0,-64.0,3.0,504.0,89.5,0
2,2,1,9,0,90,0,-34.0,221.0,570.0,41.333333333333336,0
2,2,1,0,0,150,0,-25.0,19.0,246.0,0.0,0
2,2,0,3,0,60,0,-34.0,0.0,1353.0,73.0,1
2,2,0,5,0,90,0,-65.0,3.0,220.0,78.0,0
2,2,0,6,0,60,0,-171.0,0.0,2666.0,73.5,1
2,2,0,11,0,180,0,-285.0,96.0,839.0,58.625,0
2,2,1,1,0,120,0,-52.0,44.0,72.0,40.0,0
2,2,1,5,0,60,1,-170.0,-1.0,1064.0,40.0,0
2,2,1,8,0,60,0,-129.0,56.0,282.0,0.0,0
2,2,0,0,0,60,0,-310.0,-75.0,214.0,44.0,0
2,2,1,4,0,90,1,-82.0,0.0,873.0,46.666666666666664,1
2,2,1,4,0,120,0,-17.0,-4.0,588.0,0.0,0
2,2,1,7,0,60,0,-25.0,0.0,1998.0,76.2,1
2,2,1,8,0,90,0,-24.0,0.0,1254.0,74.66666666666667,1
2,2,1,0,0,75,0,-34.0,0.0,2619.0,87.76923076923077,1
2,2,1,7,0,60,1,-213.0,0.0,1155.0,61.0,1
2,2,1,6,0,150,1,-10.0,100.0,855.0,45.714285714285715,0
2,2,1,6,0,120,1,-155.0,20.0,49.0,0.0,0
2,2,1,12,0,60,0,-246.0,39.0,3585.0,75.16666666666667,0
2,2,0,7,0,60,0,-155.0,178.0,826.0,52.4,0
2,2,1,3,0,30,0,-93.0,207.0,1446.0,37.8,0
2,2,0,7,0,30,1,-22.0,121.0,220.0,62.666666666666664,0
2,2,1,1,0,30,0,-71.0,104.0,4904.0,56.416666666666664,0
2,2,1,9,0,60,1,-67.0,0.0,376.0,57.22222222222222,1
2,2,1,8,0,180,1,-132.0,-52.0,2477.0,83.0,0
2,2,0,5,0,30,0,-47.0,201.0,739.0,41.5,0
2,2,1,0,0,60,0,-36.0,31.0,2989.0,94.25,0
2,2,0,6,0,60,1,-213.0,0.0,4205.0,73.61111111111111,1
2,2,1,11,0,60,0,-155.0,0.0,1391.0,77.4,1
2,2,1,0,0,60,0,-75.0,45.0,2354.0,52.666666666666664,0
2,2,0,7,0,60,0,-156.0,-8.0,0.0,0.0,0
2,2,1,7,0,30,0,-25.0,223.0,135.0,33.5,0
2,2,1,8,0,90,0,-59.0,-4.0,17.0,0.0,0
2,2,1,0,0,60,0,-172.0,-129.0,0.0,0.0,0
2,2,1,6,0,60,0,-22.0,34.0,3297.0,70.85714285714286,0
2,2,1,9,0,30,1,-194.0,62.0,192.0,88.0,0
2,2,1,5,0,30,0,-192.0,0.0,2326.0,63.375,1
2,2,1,3,0,150,0,-162.0,-60.0,798.0,19.0,0
2,2,1,12,0,60,0,-225.0,0.0,1564.0,68.22222222222223,1
2,2,1,3,0,60,0,-96.0,220.0,1602.0,42.2,0
2,2,1,5,0,60,0,-16.0,110.0,599.0,34.2,0
2,2,0,4,0,60,1,-12.0,125.0,173.0,0.0,0
2,2,1,1,0,30,0,-34.0,60.0,188.0,80.0,0
2,2,1,0,0,90,0,-25.0,143.0,181.0,52.666666666666664,0
2,2,1,6,0,60,0,-75.0,0.0,2180.0,78.46153846153847,1
2,2,1,12,0,90,1,-61.0,58.0,905.0,87.5,0
2,2,0,1,0,90,0,-101.0,-7.0,179.0,100.0,0
2,2,1,8,0,60,0,-157.0,27.0,7.0,0.0,0
2,2,1,8,0,60,0,-45.0,0.0,5448.0,80.47619047619048,1
2,2,1,5,0,30,0,-22.0,214.0,249.0,62.5,0
2,2,1,6,0,60,0,-155.0,0.0,710.0,67.0,1
2,2,0,5,0,60,0,-257.0,100.0,540.0,78.33333333333333,0
2,2,1,12,0,30,0,-149.0,-8.0,3.0,0.0,0
2,2,0,11,0,120,0,-286.0,33.0,3496.0,64.85714285714286,0
2,2,1,11,0,120,0,-244.0,-212.0,0.0,0.0,0
2,2,0,4,0,60,0,-89.0,0.0,1234.0,65.0,1
2,2,1,7,0,150,0,-253.0,0.0,4391.0,72.625,1
2,2,1,11,0,30,0,-242.0,67.0,0.0,0.0,0
2,2,1,4,0,30,0,-165.0,0.0,587.0,86.88888888888889,1
2,2,0,6,0,90,0,-47.0,198.0,1449.0,73.6,0
2,2,1,5,0,60,0,-144.0,212.0,708.0,67.6,0
2,2,1,10,0,60,0,-179.0,136.0,788.0,78.33333333333333,0
2,2,0,6,0,60,0,-103.0,0.0,2534.0,65.0,1
2,2,1,4,0,60,0,-136.0,142.0,627.0,87.75,0
2,2,1,0,0,90,0,-234.0,-98.0,3604.0,78.85714285714286,0
2,2,1,3,0,60,0,-25.0,156.0,890.0,73.5,0
2,2,0,7,0,90,0,-114.0,-54.0,283.0,79.88888888888889,0
2,2,1,7,0,60,0,-268.0,-29.0,0.0,0.0,0
2,2,1,9,0,60,1,-192.0,0.0,4744.0,87.17391304347827,1
2,2,1,4,0,60,0,-232.0,0.0,2066.0,73.0,1
2,2,1,6,0,60,0,-191.0,0.0,3277.0,78.7,1
2,2,1,5,0,180,1,-10.0,201.0,362.0,27.0,0
2,2,1,8,0,60,0,-171.0,0.0,1504.0,65.33333333333333,1
2,2,1,6,0,30,0,-22.0,0.0,584.0,68.0,1
2,2,1,11,0,60,0,-113.0,49.0,350.0,20.0,0
2,2,0,9,0,90,0,-131.0,-8.0,13.0,0.0,0
2,2,1,7,0,150,0,-85.0,0.0,1515.0,68.2,1
2,2,1,0,0,60,0,-255.0,0.0,962.0,77.44444444444444,1
2,2,0,11,0,60,0,-200.0,0.0,711.0,59.375,1
2,2,1,6,0,60,0,-62.0,-12.0,2090.0,66.6,0
2,2,0,8,0,30,0,-141.0,0.0,2914.0,70.0,1
2,2,1,5,0,60,0,-304.0,0.0,553.0,64.0,1
2,2,1,7,0,60,1,-129.0,0.0,2307.0,47.6,1
2,2,0,0,0,60,0,-36.0,17.0,69.0,0.0,0
2,2,1,12,0,90,0,-240.0,0.0,2081.0,75.875,1
2,2,1,11,0,60,0,-116.0,90.0,54.0,20.0,0
2,2,1,5,0,120,0,-66.0,0.0,1795.0,54.666666666666664,1
2,2,1,2,0,60,0,-25.0,0.0,848.0,72.88888888888889,1
2,2,1,10,0,60,0,-81.0,51.0,423.0,49.75,0
2,2,0,10,0,30,0,-120.0,23.0,110.0,0.0,0
2,2,1,2,0,30,0,-52.0,167.0,1705.0,70.93333333333334,0
2,2,0,11,0,60,0,-117.0,0.0,2692.0,76.8,1
2,2,0,5,0,60,0,-193.0,0.0,3794.0,82.77272727272727,1
2,2,0,6,0,60,0,-198.0,0.0,3209.0,78.0,1
2,2,1,5,0,60,0,-88.0,110.0,1772.0,57.25,0
2,2,1,12,0,90,0,-127.0,223.0,1037.0,45.18181818181818,0
2,2,0,10,0,90,0,-114.0,33.0,151.0,30.0,0
2,2,1,10,0,90,0,-43.0,222.0,3212.0,57.333333333333336,0
2,2,1,6,0,120,0,-93.0,0.0,3108.0,81.0,1
2,2,1,0,0,30,0,-12.0,0.0,946.0,78.11111111111111,1
2,2,1,8,0,60,0,-221.0,143.0,1423.0,84.0,0
2,2,1,2,0,60,0,-17.0,0.0,2173.0,79.4,1
2,2,1,7,0,60,0,-75.0,19.0,1960.0,73.8,0
2,2,1,9,0,90,0,-171.0,0.0,1343.0,57.25,1
2,2,1,8,0,60,0,-100.0,0.0,4359.0,79.78260869565217,1
2,2,1,5,0,90,0,-144.0,101.0,802.0,57.0,0
2,2,1,8,0,30,0,-144.0,33.0,206.0,10.0,0
2,2,1,0,0,30,0,-95.0,0.0,540.0,46.111111111111114,1
2,2,1,9,0,120,0,-17.0,32.0,192.0,60.0,0
2,2,1,8,0,150,0,-208.0,-95.0,55.0,0.0,0
2,2,1,8,0,30,0,-29.0,212.0,9.0,68.0,0
2,2,1,3,0,90,0,-57.0,0.0,479.0,74.55555555555556,1
2,2,1,5,0,30,0,-17.0,225.0,251.0,16.0,0
2,2,1,9,0,60,0,-264.0,44.0,2896.0,52.0,0
2,2,1,4,0,60,0,-232.0,80.0,848.0,22.0,0
2,2,1,6,0,90,0,-197.0,0.0,2180.0,70.0,1
2,2,1,2,0,30,0,-92.0,-5.0,18.0,0.0,0
2,2,1,8,0,30,0,-129.0,0.0,2437.0,69.6,1
2,2,1,7,0,150,0,-186.0,-8.0,2275.0,73.22222222222223,0
2,2,1,12,0,120,0,-116.0,58.0,4560.0,52.13636363636363,0
2,2,1,5,0,30,0,-141.0,0.0,1221.0,85.35,1
2,2,1,7,0,60,0,-25.0,4.0,2006.0,94.5,0
2,2,1,2,0,30,0,-110.0,19.0,10.0,0.0,0
2,2,1,0,0,60,0,-34.0,115.0,89.0,0.0,0
2,2,1,7,0,30,0,-28.0,0.0,613.0,72.44444444444444,1
2,2,1,5,0,90,1,-149.0,-18.0,0.0,0.0,0
2,2,1,11,0,60,0,-304.0,0.0,1118.0,82.9090909090909,1
2,2,1,4,0,60,0,-47.0,190.0,860.0,53.125,0
2,2,1,6,0,90,0,-25.0,0.0,6597.0,82.0,1
